,age,income,children,gender_FEMALE,gender_MALE,region_INNER_CITY,region_RURAL,region_SUBURBAN,region_TOWN,married_NO,married_YES,car_NO,car_YES,savings_acct_NO,savings_acct_YES,current_acct_NO,current_acct_YES,mortgage_NO,mortgage_YES,pep_NO,pep_YES,id
203,0.3877551020408163,0.24087370941062763,1.0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,ID12304
204,0.08163265306122448,0.1333643862289642,0.3333333333333333,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,ID12305
205,0.0,0.16130510949759178,0.0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,ID12306
206,0.9183673469387755,0.9359727606339677,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,ID12307
207,0.14285714285714285,0.17114062952490278,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,ID12308
208,1.0,0.5962636036374905,0.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,ID12309
209,0.1836734693877551,0.27114253950167505,0.0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,ID12310
210,0.8775510204081632,0.33484628730627713,0.0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,ID12311
211,0.8163265306122449,0.4836799367608411,0.3333333333333333,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,ID12312
212,0.08163265306122448,0.16207598300568052,0.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,ID12313
213,0.20408163265306123,0.14043130028637607,0.3333333333333333,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,ID12314
214,0.10204081632653061,0.08276841325152211,0.0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,ID12315
215,0.1836734693877551,0.2167408947879831,0.0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,ID12316
216,0.1836734693877551,0.17451320112279106,0.0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,ID12317
217,0.4489795918367347,0.4604573723296675,1.0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,ID12318
218,0.42857142857142855,0.4590704882950257,0.0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,ID12319
219,0.3469387755102041,0.4058182710442876,0.0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,ID12320
220,0.3877551020408163,0.3656055168388543,0.6666666666666666,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,ID12321
221,0.5918367346938775,0.6385498010957072,0.6666666666666666,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,ID12322
222,0.4897959183673469,0.5901052190717547,0.3333333333333333,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,ID12323
223,1.0,0.6627411195113764,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,ID12324
224,0.7959183673469388,0.7719091972952664,1.0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,ID12325
225,0.5918367346938775,0.38579104613213355,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,ID12326
226,1.0,0.7822368374639018,0.6666666666666666,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,ID12327
227,0.7755102040816326,0.3419717051567136,0.0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,ID12328
228,0.3877551020408163,0.39588811252826034,0.0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,ID12329
229,0.1836734693877551,0.12501383012460104,0.0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,ID12330
230,0.8367346938775511,0.43318944268082277,0.0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,ID12331
231,0.2653061224489796,0.41219690518376306,0.3333333333333333,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,ID12332
232,0.2653061224489796,0.1556250794748218,0.0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,ID12333
233,0.2857142857142857,0.436887226539936,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,ID12334
234,0.7959183673469388,0.626747521202893,1.0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,ID12335
235,0.6326530612244898,0.20127180363236286,0.3333333333333333,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,ID12336
236,0.9591836734693877,0.812887662909404,0.6666666666666666,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,ID12337
237,0.08163265306122448,0.22115621046154507,0.6666666666666666,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,ID12338
238,0.16326530612244897,0.224607934249996,0.6666666666666666,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,ID12339
239,0.10204081632653061,0.13437787840812557,0.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,ID12340
240,0.16326530612244897,0.1081475307355699,0.6666666666666666,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,ID12341
241,0.8367346938775511,0.87784752156424,0.0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,ID12342
242,1.0,0.5204994709708481,0.3333333333333333,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,ID12343
243,0.32653061224489793,0.25731155455074334,0.0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,ID12344
244,0.6530612244897959,0.39251382023057724,0.6666666666666666,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,ID12345
245,0.5714285714285714,0.5636959186205357,0.0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,ID12346
246,0.10204081632653061,0.044601226962195706,1.0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,ID12347
247,0.16326530612244897,0.28168182574507594,0.0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,ID12348
248,0.4489795918367347,0.2638312860733958,1.0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,ID12349
249,0.3673469387755102,0.2807853411519638,1.0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,ID12350
250,0.9591836734693877,0.9060773223984008,0.0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,ID12351
251,0.5510204081632653,0.53416698944127,0.3333333333333333,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,ID12352
252,0.10204081632653061,0.15961710299885282,0.6666666666666666,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,ID12353
253,0.4897959183673469,0.22143152242871963,0.3333333333333333,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,ID12354
254,0.061224489795918366,0.09661540071054578,1.0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,ID12355
255,0.8979591836734694,0.3312104486397782,0.0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,ID12356
256,0.6326530612244898,0.36278701057490476,0.6666666666666666,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,ID12357
257,0.20408163265306123,0.3158652478693865,0.6666666666666666,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,ID12358
258,0.40816326530612246,0.2835952439169391,1.0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,ID12359
259,0.3673469387755102,0.12307632215561011,0.0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,ID12360
260,0.08163265306122448,0.20934016497037217,0.0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,ID12361
261,0.4489795918367347,0.41069817566245653,0.3333333333333333,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,ID12362
262,0.4489795918367347,0.28560157987772367,0.0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,ID12363
263,0.8571428571428571,0.7114093925086582,0.0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,ID12364
264,0.10204081632653061,0.243509821496324,0.0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,ID12365
265,0.061224489795918366,0.22210087464891273,0.3333333333333333,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,ID12366
266,0.8163265306122449,0.4854918336448087,0.0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,ID12367
267,0.6122448979591837,0.43674612915675903,0.0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,ID12368
268,0.9183673469387755,0.5095162441803782,0.0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,ID12369
269,0.04081632653061224,0.20060933421134908,1.0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,ID12370
270,1.0,0.9590026066881192,0.6666666666666666,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,ID12371
271,0.8979591836734694,0.8840971032191025,0.0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,ID12372
272,0.3673469387755102,0.1414792064614342,0.0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,ID12373
273,0.2653061224489796,0.40256098633265364,0.3333333333333333,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,ID12374
274,0.4897959183673469,0.3792816388082502,0.0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,ID12375
275,0.0,0.074822393668926,0.0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,ID12376
276,0.5714285714285714,0.4076077988309222,0.3333333333333333,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,ID12377
277,0.14285714285714285,0.29857393563102963,0.3333333333333333,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,ID12378
278,0.9591836734693877,0.33490479109930177,0.0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,ID12379
279,0.4489795918367347,0.5499045097648854,0.3333333333333333,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,ID12380
280,0.2857142857142857,0.2979149076096056,0.3333333333333333,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,ID12381
281,0.0,0.18232517819136904,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,ID12382
282,0.9387755102040817,0.8483099888860001,0.3333333333333333,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,ID12383
283,0.5102040816326531,0.5878184090444112,1.0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,ID12384
284,0.08163265306122448,0.15012744363030492,1.0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,ID12385
285,0.14285714285714285,0.07694332823604698,0.0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,ID12386
286,0.42857142857142855,0.33831521809267656,0.3333333333333333,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,ID12387
287,0.8163265306122449,0.3998801360522914,1.0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,ID12388
288,0.30612244897959184,0.15696722531479773,0.3333333333333333,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,ID12389
289,0.6938775510204082,0.5531686772756986,0.3333333333333333,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,ID12390
290,0.10204081632653061,0.14634534548124448,0.0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,ID12391
291,0.5306122448979592,0.5891571134847974,0.0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,ID12392
292,0.673469387755102,0.7108140303796432,0.6666666666666666,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,ID12393
293,0.16326530612244897,0.2742191507348507,0.0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,ID12394
294,0.4897959183673469,0.3008039625651436,0.0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,ID12395
295,0.32653061224489793,0.47378935434009534,0.0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,ID12396
296,0.7346938775510204,0.3367270121820384,0.6666666666666666,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,ID12397
297,0.0,0.06237588377292337,0.6666666666666666,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,ID12398
298,0.5918367346938775,0.20863984015387188,0.6666666666666666,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,ID12399
299,0.12244897959183673,0.14890058467658332,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,ID12400
300,0.02040816326530612,0.0541712430111627,0.3333333333333333,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,ID12401
301,0.3877551020408163,0.17784103452601344,0.0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,ID12402
302,0.5510204081632653,0.41670513864624636,0.0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,ID12403
303,0.6326530612244898,0.6271622098534498,1.0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,ID12404
304,1.0,0.9013694877597159,1.0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,ID12405
305,0.3469387755102041,0.11195888078114263,0.0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,ID12406
306,0.9183673469387755,0.8105027729937544,0.6666666666666666,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,ID12407
307,0.40816326530612246,0.3659444946984379,0.0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,ID12408
308,0.6122448979591837,0.35565470992528897,0.6666666666666666,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,ID12409
309,0.20408163265306123,0.11883995926071167,0.3333333333333333,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,ID12410
310,0.5714285714285714,0.4412646868180114,0.0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,ID12411
311,0.9795918367346939,0.5442950284337038,0.3333333333333333,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,ID12412
312,0.8775510204081632,0.4430146385093647,0.6666666666666666,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,ID12413
313,0.0,0.19092351506618926,0.6666666666666666,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,ID12414
314,0.7346938775510204,0.224077958713185,0.0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,ID12415
315,0.5510204081632653,0.6472255694612954,0.0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,ID12416
316,0.8571428571428571,0.2941689441562368,0.6666666666666666,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,ID12417
317,0.5510204081632653,0.5622367651945105,0.3333333333333333,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,ID12418
318,0.2653061224489796,0.3124376138780633,0.6666666666666666,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,ID12419
319,0.42857142857142855,0.29143647288202934,0.0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,ID12420
320,0.7142857142857143,0.5693656244445366,0.6666666666666666,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,ID12421
321,0.3469387755102041,0.3074665121707678,0.0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,ID12422
322,0.14285714285714285,0.10374942205995642,0.3333333333333333,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,ID12423
323,0.2857142857142857,0.3271633627223123,0.0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,ID12424
324,0.3673469387755102,0.4040356260568323,0.0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,ID12425
325,0.12244897959183673,0.07658834786837126,0.0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,ID12426
326,0.42857142857142855,0.5134239534144621,0.3333333333333333,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,ID12427
327,0.12244897959183673,0.2796858139830604,0.0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,ID12428
328,0.7959183673469388,0.7886825788953761,0.3333333333333333,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,ID12429
329,0.1836734693877551,0.2330118320479993,1.0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,ID12430
330,0.9795918367346939,0.8217320598548865,1.0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,ID12431
331,0.0,0.11334576481578446,0.6666666666666666,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,ID12432
332,0.30612244897959184,0.42204447010963786,0.0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,ID12433
333,0.6122448979591837,0.22105468917364943,0.6666666666666666,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,ID12434
334,0.10204081632653061,0.27579014964754045,0.3333333333333333,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,ID12435
335,0.5306122448979592,0.37294258076405606,0.3333333333333333,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,ID12436
336,0.42857142857142855,0.37659906782809316,0.6666666666666666,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,ID12437
337,0.9591836734693877,0.5689784669906974,0.3333333333333333,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,ID12438
338,0.8571428571428571,0.5599138204714752,0.6666666666666666,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,ID12439
339,0.04081632653061224,0.22662287370975476,0.0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,ID12440
340,0.5510204081632653,0.4103987738981542,0.0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,ID12441
341,0.9795918367346939,0.7456117423307119,0.3333333333333333,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,ID12442
342,0.9387755102040817,0.8274860799688347,0.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,ID12443
343,0.673469387755102,0.24782533658178513,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,ID12444
344,0.32653061224489793,0.3204612370214067,0.6666666666666666,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,ID12445
345,0.9591836734693877,0.642922099274398,0.3333333333333333,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,ID12446
346,0.6530612244897959,0.5976177943760305,0.0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,ID12447
347,0.9795918367346939,0.6913012947061467,0.0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,ID12448
348,0.9183673469387755,0.566397417298436,0.0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,ID12449
349,0.7142857142857143,0.3274111434927694,0.3333333333333333,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,ID12450
350,0.30612244897959184,0.4507010044929192,0.0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,ID12451
351,0.40816326530612246,0.33398937880844637,0.0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,ID12452
352,0.7755102040816326,0.33714686293197954,0.3333333333333333,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,ID12453
353,0.6122448979591837,0.6546022094817786,0.3333333333333333,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,ID12454
354,0.6326530612244898,0.4333460263621533,0.0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,ID12455
355,0.7346938775510204,0.7772726185557857,0.6666666666666666,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,ID12456
356,0.46938775510204084,0.30803778450265495,0.0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,ID12457
357,0.02040816326530612,0.07878258424675247,0.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,ID12458
358,0.6938775510204082,0.5031221237427492,1.0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,ID12459
359,0.6938775510204082,0.30590755815664183,0.3333333333333333,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,ID12460
360,0.9387755102040817,0.801959498512369,0.6666666666666666,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,ID12461
361,0.7755102040816326,0.25646497025168163,1.0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,ID12462
362,0.7755102040816326,0.4234795337385352,0.6666666666666666,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,ID12463
363,0.02040816326530612,0.12965111607169744,0.0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,ID12464
364,0.7755102040816326,0.7964274486719554,0.3333333333333333,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,ID12465
365,0.1836734693877551,0.21251657679164856,0.6666666666666666,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,ID12466
366,0.8367346938775511,0.42764018584246066,0.3333333333333333,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,ID12467
367,0.7755102040816326,0.7353580922532547,0.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,ID12468
368,0.061224489795918366,0.10784124617208822,0.0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,ID12469
369,0.9387755102040817,0.5000283055116252,1.0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,ID12470
370,0.8979591836734694,0.7202193754582439,0.0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,ID12471
371,0.5306122448979592,0.5753932358258644,0.6666666666666666,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,ID12472
372,0.12244897959183673,0.047184169424231474,0.0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,ID12473
373,0.6938775510204082,0.4026366971236266,0.0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,ID12474
374,1.0,0.7258667121849119,0.6666666666666666,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,ID12475
375,0.46938775510204084,0.27276688010800487,0.0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,ID12476
376,0.8163265306122449,0.485066820795483,0.3333333333333333,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,ID12477
377,0.4489795918367347,0.3408584123894515,0.6666666666666666,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,ID12478
378,0.02040816326530612,0.22321932951555934,0.0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,ID12479
379,0.04081632653061224,0.08423875122621369,1.0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,ID12480
380,0.7755102040816326,0.37044240396215217,0.0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,ID12481
381,0.5714285714285714,0.4743847164691103,0.6666666666666666,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,ID12482
382,0.24489795918367346,0.16505623505034508,0.3333333333333333,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,ID12483
383,0.4489795918367347,0.5131572449462618,0.3333333333333333,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,ID12484
384,0.3673469387755102,0.37694664918665105,0.0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,ID12485
385,0.7959183673469388,0.5718589184472612,1.0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,ID12486
386,0.6326530612244898,0.1836828103294985,0.0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,ID12487
387,0.8775510204081632,0.4326439808458582,0.3333333333333333,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,ID12488
388,0.22448979591836735,0.1656688041773085,0.0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,ID12489
389,0.6122448979591837,0.18788475922850015,0.0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,ID12490
390,0.7755102040816326,0.6757891860556554,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,ID12491
391,0.4489795918367347,0.2956659529777484,0.0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,ID12492
392,0.8163265306122449,0.5718589184472612,1.0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,ID12493
393,0.8571428571428571,0.2931898659729723,0.6666666666666666,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,ID12494
394,0.8163265306122449,0.35195692606617573,0.0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,ID12495
395,1.0,0.3178423319336588,1.0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,ID12496
396,0.4489795918367347,0.35712074615049344,0.0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,ID12497
397,0.6122448979591837,0.5018935440892327,0.6666666666666666,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,ID12498
398,0.9387755102040817,0.9021678924645222,0.3333333333333333,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,ID12499
399,0.5102040816326531,0.568615399333986,0.0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,ID12500
400,0.32653061224489793,0.24893518794945754,0.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,ID12501
401,0.16326530612244897,0.25035476528020134,1.0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,ID12502
402,0.6122448979591837,0.5778830884289994,0.0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,ID12503
403,0.3469387755102041,0.270839696337783,0.0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,ID12504
404,0.12244897959183673,0.15228864257262514,1.0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,ID12505
405,0.5918367346938775,0.5434794167309491,1.0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,ID12506
406,0.6938775510204082,0.702766317439172,0.3333333333333333,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,ID12507
407,0.2653061224489796,0.2985085490388257,0.0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,ID12508
408,0.46938775510204084,0.29199914171494235,0.3333333333333333,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,ID12509
409,0.10204081632653061,0.10425358709984481,0.6666666666666666,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,ID12510
410,0.1836734693877551,0.2261737710633013,0.3333333333333333,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,ID12511
